One group  442
2.51327 1.5708 15.5899 
2.51327 1.88496 21.5447 
2.51327 2.19911 26.9166 
2.51327 2.51327 31.1798 
2.51327 2.82743 33.9169 
2.51327 3.14159 34.86 
2.82743 -3.14159 37.5971 
2.82743 -2.82743 36.654 
2.82743 -2.51327 33.9169 
2.82743 -2.19911 29.6537 
2.82743 -1.88496 24.2818 
2.82743 -1.5708 18.327 
2.82743 -1.25664 12.3722 
2.82743 -0.942478 7.00029 
2.82743 -0.628319 2.73712 
2.82743 -0.314159 0 
2.82743 0 -0.943148 
2.82743 0.314159 0 
2.82743 0.628319 2.73712 
2.82743 0.942478 7.00029 
2.82743 1.25664 12.3722 
2.82743 1.5708 18.327 
2.82743 1.88496 24.2818 
2.82743 2.19911 29.6537 
2.82743 2.51327 33.9169 
2.82743 2.82743 36.654 
2.82743 3.14159 37.5971 
3.14159 -3.14159 38.5403 
3.14159 -2.82743 37.5971 
3.14159 -2.51327 34.86 
3.14159 -2.19911 30.5969 
3.14159 -1.88496 25.2249 
3.14159 -1.5708 19.2701 
3.14159 -1.25664 13.3153 
3.14159 -0.942478 7.94344 
3.14159 -0.628319 3.68027 
3.14159 -0.314159 0.943148 
3.14159 0 0 
3.14159 0.314159 0.943148 
3.14159 0.628319 3.68027 
3.14159 0.942478 7.94344 
3.14159 1.25664 13.3153 
3.14159 1.5708 19.2701 
3.14159 1.88496 25.2249 
3.14159 2.19911 30.5969 
3.14159 2.51327 34.86 
3.14159 2.82743 37.5971 
3.14159 3.14159 38.5403 
-0.74605 0.74605 -25.0146 
-3.14159 -3.14159 34.0623 
-3.14159 -2.82743 33.2288 
-3.14159 -2.51327 30.8097 
-3.14159 -2.19911 27.0418 
-3.14159 -1.88496 22.2941 
-3.14159 -1.5708 17.0312 
-3.14159 -1.25664 11.7683 
-3.14159 -0.942478 7.0205 
-3.14159 -0.628319 3.25266 
-3.14159 -0.314159 0.833565 
-3.14159 0 0 
-3.14159 0.314159 0.833565 
-3.14159 0.628319 3.25266 
-3.14159 0.942478 7.0205 
-3.14159 1.25664 11.7683 
-3.14159 1.5708 17.0312 
-3.14159 1.88496 22.2941 
-3.14159 2.19911 27.0418 
-3.14159 2.51327 30.8097 
-3.14159 2.82743 33.2288 
-3.14159 3.14159 34.0623 
-2.82743 -3.14159 33.2288 
-2.82743 -2.82743 32.3952 
-2.82743 -2.51327 29.9761 
-2.82743 -2.19911 26.2083 
-2.82743 -1.88496 21.4605 
-2.82743 -1.5708 16.1976 
-2.82743 -1.25664 10.9347 
-2.82743 -0.942478 6.18694 
-2.82743 -0.628319 2.4191 
-2.82743 -0.314159 0 
-2.82743 0 -0.833565 
-2.82743 0.314159 0 
-2.82743 0.628319 2.4191 
-2.82743 0.942478 6.18694 
-2.82743 1.25664 10.9347 
-2.82743 1.5708 16.1976 
-2.82743 1.88496 21.4605 
-2.82743 2.19911 26.2083 
-2.82743 2.51327 29.9761 
-2.82743 2.82743 32.3952 
-2.82743 3.14159 33.2288 
-2.51327 -3.14159 30.8097 
-2.51327 -2.82743 29.9761 
-2.51327 -2.51327 27.557 
-2.51327 -2.19911 23.7892 
-2.51327 -1.88496 19.0414 
-2.51327 -1.5708 13.7785 
-2.51327 -1.25664 8.51559 
-2.51327 -0.942478 3.76784 
-2.51327 -0.628319 -3.55271e-15 
-2.51327 -0.314159 -2.4191 
-2.51327 0 -3.25266 
-2.51327 0.314159 -2.4191 
-2.51327 0.628319 -3.55271e-15 
-2.51327 0.942478 3.76784 
-2.51327 1.25664 8.51559 
-2.51327 1.5708 13.7785 
-2.51327 1.88496 19.0414 
-2.51327 2.19911 23.7892 
-2.51327 2.51327 27.557 
-2.51327 2.82743 29.9761 
-2.51327 3.14159 30.8097 
-2.19911 -3.14159 27.0418 
-2.19911 -2.82743 26.2083 
-2.19911 -2.51327 23.7892 
-2.19911 -2.19911 20.0213 
-2.19911 -1.88496 15.2736 
-2.19911 -1.5708 10.0107 
-2.19911 -1.25664 4.74775 
-2.19911 -0.942478 -3.55271e-15 
-2.19911 -0.628319 -3.76784 
-2.19911 -0.314159 -6.18694 
-2.19911 0 -7.0205 
-2.19911 0.314159 -6.18694 
-2.19911 0.628319 -3.76784 
-2.19911 0.942478 -3.55271e-15 
-2.19911 1.25664 4.74775 
-2.19911 1.5708 10.0107 
-2.19911 1.88496 15.2736 
-2.19911 2.19911 20.0213 
-2.19911 2.51327 23.7892 
-2.19911 2.82743 26.2083 
-2.19911 3.14159 27.0418 
-1.88496 -3.14159 22.2941 
-1.88496 -2.82743 21.4605 
-1.88496 -2.51327 19.0414 
-1.88496 -2.19911 15.2736 
-1.88496 -1.88496 10.5258 
-1.88496 -1.5708 5.26292 
-1.88496 -1.25664 -8.88178e-16 
-1.88496 -0.942478 -4.74775 
-1.88496 -0.628319 -8.51559 
-1.88496 -0.314159 -10.9347 
-1.88496 0 -11.7683 
-1.88496 0.314159 -10.9347 
-1.88496 0.628319 -8.51559 
-1.88496 0.942478 -4.74775 
-1.88496 1.25664 -8.88178e-16 
-1.88496 1.5708 5.26292 
-1.88496 1.88496 10.5258 
-1.88496 2.19911 15.2736 
-1.88496 2.51327 19.0414 
-1.88496 2.82743 21.4605 
-1.88496 3.14159 22.2941 
-1.5708 -3.14159 17.0312 
-1.5708 -2.82743 16.1976 
-1.5708 -2.51327 13.7785 
-1.5708 -2.19911 10.0107 
-1.5708 -1.88496 5.26292 
-1.5708 -1.5708 -2.08572e-15 
-1.5708 -1.25664 -5.26292 
-1.5708 -0.942478 -10.0107 
-1.5708 -0.628319 -13.7785 
-1.5708 -0.314159 -16.1976 
-1.5708 0 -17.0312 
-1.5708 0.314159 -16.1976 
-1.5708 0.628319 -13.7785 
-1.5708 0.942478 -10.0107 
-1.5708 1.25664 -5.26292 
-1.5708 1.5708 -2.08572e-15 
-1.5708 1.88496 5.26292 
-1.5708 2.19911 10.0107 
-1.5708 2.51327 13.7785 
-1.5708 2.82743 16.1976 
-1.5708 3.14159 17.0312 
-1.25664 -3.14159 11.7683 
-1.25664 -2.82743 10.9347 
-1.25664 -2.51327 8.51559 
-1.25664 -2.19911 4.74775 
-1.25664 -1.88496 -8.88178e-16 
-1.25664 -1.5708 -5.26292 
-1.25664 -1.25664 -10.5258 
-1.25664 -0.942478 -15.2736 
-1.25664 -0.628319 -19.0414 
-1.25664 -0.314159 -21.4605 
-1.25664 0 -22.2941 
-1.25664 0.314159 -21.4605 
-1.25664 0.628319 -19.0414 
-1.25664 0.942478 -15.2736 
-1.25664 1.25664 -10.5258 
-1.25664 1.5708 -5.26292 
-1.25664 1.88496 -8.88178e-16 
-1.25664 2.19911 4.74775 
-1.25664 2.51327 8.51559 
-1.25664 2.82743 10.9347 
-1.25664 3.14159 11.7683 
-0.942478 -3.14159 7.0205 
-0.942478 -2.82743 6.18694 
-0.942478 -2.51327 3.76784 
-0.942478 -2.19911 -3.55271e-15 
-0.942478 -1.88496 -4.74775 
-0.942478 -1.5708 -10.0107 
-0.942478 -1.25664 -15.2736 
-0.942478 -0.942478 -20.0213 
-0.942478 -0.628319 -23.7892 
-0.942478 -0.314159 -26.2083 
-0.942478 0 -27.0418 
-0.942478 0.314159 -26.2083 
-0.942478 0.628319 -23.7892 
-0.942478 0.942478 -20.0213 
-0.942478 1.25664 -15.2736 
-0.942478 1.5708 -10.0107 
-0.942478 1.88496 -4.74775 
-0.942478 2.19911 -3.55271e-15 
-0.942478 2.51327 3.76784 
-0.942478 2.82743 6.18694 
-0.942478 3.14159 7.0205 
-0.628319 -3.14159 3.25266 
-0.628319 -2.82743 2.4191 
-0.628319 -2.51327 -3.55271e-15 
-0.628319 -2.19911 -3.76784 
-0.628319 -1.88496 -8.51559 
-0.628319 -1.5708 -13.7785 
-0.628319 -1.25664 -19.0414 
-0.628319 -0.942478 -23.7892 
-0.628319 -0.628319 -27.557 
-0.628319 -0.314159 -29.9761 
-0.628319 0 -30.8097 
-0.628319 0.314159 -29.9761 
-0.628319 0.628319 -27.557 
-0.628319 0.942478 -23.7892 
-0.628319 1.25664 -19.0414 
-0.628319 1.5708 -13.7785 
-0.628319 1.88496 -8.51559 
-0.628319 2.19911 -3.76784 
-0.628319 2.51327 -3.55271e-15 
-0.628319 2.82743 2.4191 
-0.628319 3.14159 3.25266 
-0.314159 -3.14159 0.833565 
-0.314159 -2.82743 0 
-0.314159 -2.51327 -2.4191 
-0.314159 -2.19911 -6.18694 
-0.314159 -1.88496 -10.9347 
-0.314159 -1.5708 -16.1976 
-0.314159 -1.25664 -21.4605 
-0.314159 -0.942478 -26.2083 
-0.314159 -0.628319 -29.9761 
-0.314159 -0.314159 -32.3952 
-0.314159 0 -33.2288 
-0.314159 0.314159 -32.3952 
-0.314159 0.628319 -29.9761 
-0.314159 0.942478 -26.2083 
-0.314159 1.25664 -21.4605 
-0.314159 1.5708 -16.1976 
-0.314159 1.88496 -10.9347 
-0.314159 2.19911 -6.18694 
-0.314159 2.51327 -2.4191 
-0.314159 2.82743 0 
-0.314159 3.14159 0.833565 
0 -3.14159 0 
0 -2.82743 -0.833565 
0 -2.51327 -3.25266 
0 -2.19911 -7.0205 
0 -1.88496 -11.7683 
0 -1.5708 -17.0312 
0 -1.25664 -22.2941 
0 -0.942478 -27.0418 
0 -0.628319 -30.8097 
0 -0.314159 -33.2288 
0 0 -34.0623 
0 0.314159 -33.2288 
0 0.628319 -30.8097 
0 0.942478 -27.0418 
0 1.25664 -22.2941 
0 1.5708 -17.0312 
0 1.88496 -11.7683 
0 2.19911 -7.0205 
0 2.51327 -3.25266 
0 2.82743 -0.833565 
0 3.14159 0 
0.314159 -3.14159 0.833565 
0.314159 -2.82743 0 
0.314159 -2.51327 -2.4191 
0.314159 -2.19911 -6.18694 
0.314159 -1.88496 -10.9347 
0.314159 -1.5708 -16.1976 
0.314159 -1.25664 -21.4605 
0.314159 -0.942478 -26.2083 
0.314159 -0.628319 -29.9761 
0.314159 -0.314159 -32.3952 
0.314159 0 -33.2288 
0.314159 0.314159 -32.3952 
0.314159 0.628319 -29.9761 
0.314159 0.942478 -26.2083 
0.314159 1.25664 -21.4605 
0.314159 1.5708 -16.1976 
0.314159 1.88496 -10.9347 
0.314159 2.19911 -6.18694 
0.314159 2.51327 -2.4191 
0.314159 2.82743 0 
0.314159 3.14159 0.833565 
0.628319 -3.14159 3.25266 
0.628319 -2.82743 2.4191 
0.628319 -2.51327 -3.55271e-15 
0.628319 -2.19911 -3.76784 
0.628319 -1.88496 -8.51559 
0.628319 -1.5708 -13.7785 
0.628319 -1.25664 -19.0414 
0.628319 -0.942478 -23.7892 
0.628319 -0.628319 -27.557 
0.628319 -0.314159 -29.9761 
0.628319 0 -30.8097 
0.628319 0.314159 -29.9761 
0.628319 0.628319 -27.557 
0.628319 0.942478 -23.7892 
0.628319 1.25664 -19.0414 
0.628319 1.5708 -13.7785 
0.628319 1.88496 -8.51559 
0.628319 2.19911 -3.76784 
0.628319 2.51327 -3.55271e-15 
0.628319 2.82743 2.4191 
0.628319 3.14159 3.25266 
0.942478 -3.14159 7.0205 
0.942478 -2.82743 6.18694 
0.942478 -2.51327 3.76784 
0.942478 -2.19911 -3.55271e-15 
0.942478 -1.88496 -4.74775 
0.942478 -1.5708 -10.0107 
0.942478 -1.25664 -15.2736 
0.942478 -0.942478 -20.0213 
0.942478 -0.628319 -23.7892 
0.942478 -0.314159 -26.2083 
0.942478 0 -27.0418 
0.942478 0.314159 -26.2083 
0.942478 0.628319 -23.7892 
0.942478 0.942478 -20.0213 
0.942478 1.25664 -15.2736 
0.942478 1.5708 -10.0107 
0.942478 1.88496 -4.74775 
0.942478 2.19911 -3.55271e-15 
0.942478 2.51327 3.76784 
0.942478 2.82743 6.18694 
0.942478 3.14159 7.0205 
1.25664 -3.14159 11.7683 
1.25664 -2.82743 10.9347 
1.25664 -2.51327 8.51559 
1.25664 -2.19911 4.74775 
1.25664 -1.88496 -8.88178e-16 
1.25664 -1.5708 -5.26292 
1.25664 -1.25664 -10.5258 
1.25664 -0.942478 -15.2736 
1.25664 -0.628319 -19.0414 
1.25664 -0.314159 -21.4605 
1.25664 0 -22.2941 
1.25664 0.314159 -21.4605 
1.25664 0.628319 -19.0414 
1.25664 0.942478 -15.2736 
1.25664 1.25664 -10.5258 
1.25664 1.5708 -5.26292 
1.25664 1.88496 -8.88178e-16 
1.25664 2.19911 4.74775 
1.25664 2.51327 8.51559 
1.25664 2.82743 10.9347 
1.25664 3.14159 11.7683 
1.5708 -3.14159 17.0312 
1.5708 -2.82743 16.1976 
1.5708 -2.51327 13.7785 
1.5708 -2.19911 10.0107 
1.5708 -1.88496 5.26292 
1.5708 -1.5708 -2.08572e-15 
1.5708 -1.25664 -5.26292 
1.5708 -0.942478 -10.0107 
1.5708 -0.628319 -13.7785 
1.5708 -0.314159 -16.1976 
1.5708 0 -17.0312 
1.5708 0.314159 -16.1976 
1.5708 0.628319 -13.7785 
1.5708 0.942478 -10.0107 
1.5708 1.25664 -5.26292 
1.5708 1.5708 -2.08572e-15 
1.5708 1.88496 5.26292 
1.5708 2.19911 10.0107 
1.5708 2.51327 13.7785 
1.5708 2.82743 16.1976 
1.5708 3.14159 17.0312 
1.88496 -3.14159 22.2941 
1.88496 -2.82743 21.4605 
1.88496 -2.51327 19.0414 
1.88496 -2.19911 15.2736 
1.88496 -1.88496 10.5258 
1.88496 -1.5708 5.26292 
1.88496 -1.25664 -8.88178e-16 
1.88496 -0.942478 -4.74775 
1.88496 -0.628319 -8.51559 
1.88496 -0.314159 -10.9347 
1.88496 0 -11.7683 
1.88496 0.314159 -10.9347 
1.88496 0.628319 -8.51559 
1.88496 0.942478 -4.74775 
1.88496 1.25664 -8.88178e-16 
1.88496 1.5708 5.26292 
1.88496 1.88496 10.5258 
1.88496 2.19911 15.2736 
1.88496 2.51327 19.0414 
1.88496 2.82743 21.4605 
1.88496 3.14159 22.2941 
2.19911 -3.14159 27.0418 
2.19911 -2.82743 26.2083 
2.19911 -2.51327 23.7892 
2.19911 -2.19911 20.0213 
2.19911 -1.88496 15.2736 
2.19911 -1.5708 10.0107 
2.19911 -1.25664 4.74775 
2.19911 -0.942478 -3.55271e-15 
2.19911 -0.628319 -3.76784 
2.19911 -0.314159 -6.18694 
2.19911 0 -7.0205 
2.19911 0.314159 -6.18694 
2.19911 0.628319 -3.76784 
2.19911 0.942478 -3.55271e-15 
2.19911 1.25664 4.74775 
2.19911 1.5708 10.0107 
2.19911 1.88496 15.2736 
2.19911 2.19911 20.0213 
2.19911 2.51327 23.7892 
2.19911 2.82743 26.2083 
2.19911 3.14159 27.0418 
2.51327 -3.14159 30.8097 
2.51327 -2.82743 29.9761 
2.51327 -2.51327 27.557 
2.51327 -2.19911 23.7892 
2.51327 -1.88496 19.0414 
2.51327 -1.5708 13.7785 
2.51327 -1.25664 8.51559 
2.51327 -0.942478 3.76784 
2.51327 -0.628319 -3.55271e-15 
2.51327 -0.314159 -2.4191 
2.51327 0 -3.25266 
2.51327 0.314159 -2.4191 
2.51327 0.628319 -3.55271e-15 
2.51327 0.942478 3.76784 
2.51327 1.25664 8.51559 
2.51327 1.5708 13.7785 
2.51327 1.88496 19.0414 
2.51327 2.19911 23.7892 
2.51327 2.51327 27.557 
2.51327 2.82743 29.9761 
2.51327 3.14159 30.8097 
2.82743 -3.14159 33.2288 
2.82743 -2.82743 32.3952 
2.82743 -2.51327 29.9761 
2.82743 -2.19911 26.2083 
2.82743 -1.88496 21.4605 
2.82743 -1.5708 16.1976 
2.82743 -1.25664 10.9347 
2.82743 -0.942478 6.18694 
2.82743 -0.628319 2.4191 
2.82743 -0.314159 0 
2.82743 0 -0.833565 
2.82743 0.314159 0 
2.82743 0.628319 2.4191 
2.82743 0.942478 6.18694 
2.82743 1.25664 10.9347 
2.82743 1.5708 16.1976 
2.82743 1.88496 21.4605 
2.82743 2.19911 26.2083 
2.82743 2.51327 29.9761 
2.82743 2.82743 32.3952 
2.82743 3.14159 33.2288 
3.14159 -3.14159 34.0623 
3.14159 -2.82743 33.2288 
3.14159 -2.51327 30.8097 
3.14159 -2.19911 27.0418 
3.14159 -1.88496 22.2941 
3.14159 -1.5708 17.0312 
3.14159 -1.25664 11.7683 
3.14159 -0.942478 7.0205 
3.14159 -0.628319 3.25266 
3.14159 -0.314159 0.833565 
3.14159 0 0 
3.14159 0.314159 0.833565 
3.14159 0.628319 3.25266 
3.14159 0.942478 7.0205 
3.14159 1.25664 11.7683 
3.14159 1.5708 17.0312 
3.14159 1.88496 22.2941 
3.14159 2.19911 27.0418 
3.14159 2.51327 30.8097 
3.14159 2.82743 33.2288 
3.14159 3.14159 34.0623 
-0.747484 0.747484 -21.5987 
-3.14159 -3.14159 29.45 
-3.14159 -2.82743 28.7293 
-3.14159 -2.51327 26.6377 
-3.14159 -2.19911 23.3801 
-3.14159 -1.88496 19.2753 
-3.14159 -1.5708 14.725 
-3.14159 -1.25664 10.1747 
-3.14159 -0.942478 6.06985 
-3.14159 -0.628319 2.81222 
-3.14159 -0.314159 0.720692 
-3.14159 0 0 
-3.14159 0.314159 0.720692 
-3.14159 0.628319 2.81222 
-3.14159 0.942478 6.06985 
-3.14159 1.25664 10.1747 
-3.14159 1.5708 14.725 
-3.14159 1.88496 19.2753 
-3.14159 2.19911 23.3801 
-3.14159 2.51327 26.6377 
-3.14159 2.82743 28.7293 
-3.14159 3.14159 29.45 
-2.82743 -3.14159 28.7293 
-2.82743 -2.82743 28.0086 
-2.82743 -2.51327 25.9171 
-2.82743 -2.19911 22.6594 
-2.82743 -1.88496 18.5546 
-2.82743 -1.5708 14.0043 
-2.82743 -1.25664 9.45402 
-2.82743 -0.942478 5.34916 
-2.82743 -0.628319 2.09153 
-2.82743 -0.314159 0 
-2.82743 0 -0.720692 
-2.82743 0.314159 0 
-2.82743 0.628319 2.09153 
-2.82743 0.942478 5.34916 
-2.82743 1.25664 9.45402 
-2.82743 1.5708 14.0043 
-2.82743 1.88496 18.5546 
-2.82743 2.19911 22.6594 
-2.82743 2.51327 25.9171 
-2.82743 2.82743 28.0086 
-2.82743 3.14159 28.7293 
-2.51327 -3.14159 26.6377 
-2.51327 -2.82743 25.9171 
-2.51327 -2.51327 23.8255 
-2.51327 -2.19911 20.5679 
-2.51327 -1.88496 16.463 
-2.51327 -1.5708 11.9128 
-2.51327 -1.25664 7.36249 
-2.51327 -0.942478 3.25763 
-2.51327 -0.628319 -3.55271e-15 
-2.51327 -0.314159 -2.09153 
-2.51327 0 -2.81222 
-2.51327 0.314159 -2.09153 
-2.51327 0.628319 -3.55271e-15 
-2.51327 0.942478 3.25763 
-2.51327 1.25664 7.36249 
-2.51327 1.5708 11.9128 
-2.51327 1.88496 16.463 
-2.51327 2.19911 20.5679 
-2.51327 2.51327 23.8255 
-2.51327 2.82743 25.9171 
-2.51327 3.14159 26.6377 
-2.19911 -3.14159 23.3801 
-2.19911 -2.82743 22.6594 
-2.19911 -2.51327 20.5679 
-2.19911 -2.19911 17.3103 
-2.19911 -1.88496 13.2054 
-2.19911 -1.5708 8.65513 
-2.19911 -1.25664 4.10486 
-2.19911 -0.942478 0 
-2.19911 -0.628319 -3.25763 
-2.19911 -0.314159 -5.34916 
-2.19911 0 -6.06985 
-2.19911 0.314159 -5.34916 
-2.19911 0.628319 -3.25763 
-2.19911 0.942478 0 
-2.19911 1.25664 4.10486 
-2.19911 1.5708 8.65513 
-2.19911 1.88496 13.2054 
-2.19911 2.19911 17.3103 
-2.19911 2.51327 20.5679 
-2.19911 2.82743 22.6594 
-2.19911 3.14159 23.3801 
-1.88496 -3.14159 19.2753 
-1.88496 -2.82743 18.5546 
-1.88496 -2.51327 16.463 
-1.88496 -2.19911 13.2054 
-1.88496 -1.88496 9.10054 
-1.88496 -1.5708 4.55027 
-1.88496 -1.25664 -8.88178e-16 
-1.88496 -0.942478 -4.10486 
-1.88496 -0.628319 -7.36249 
-1.88496 -0.314159 -9.45402 
-1.88496 0 -10.1747 
-1.88496 0.314159 -9.45402 
-1.88496 0.628319 -7.36249 
-1.88496 0.942478 -4.10486 
-1.88496 1.25664 -8.88178e-16 
-1.88496 1.5708 4.55027 
-1.88496 1.88496 9.10054 
-1.88496 2.19911 13.2054 
-1.88496 2.51327 16.463 
-1.88496 2.82743 18.5546 
-1.88496 3.14159 19.2753 
-1.5708 -3.14159 14.725 
-1.5708 -2.82743 14.0043 
-1.5708 -2.51327 11.9128 
-1.5708 -2.19911 8.65513 
-1.5708 -1.88496 4.55027 
-1.5708 -1.5708 -1.80329e-15 
-1.5708 -1.25664 -4.55027 
-1.5708 -0.942478 -8.65513 
-1.5708 -0.628319 -11.9128 
-1.5708 -0.314159 -14.0043 
-1.5708 0 -14.725 
-1.5708 0.314159 -14.0043 
-1.5708 0.628319 -11.9128 
-1.5708 0.942478 -8.65513 
-1.5708 1.25664 -4.55027 
-1.5708 1.5708 -1.80329e-15 
-1.5708 1.88496 4.55027 
-1.5708 2.19911 8.65513 
-1.5708 2.51327 11.9128 
-1.5708 2.82743 14.0043 
-1.5708 3.14159 14.725 
-1.25664 -3.14159 10.1747 
-1.25664 -2.82743 9.45402 
-1.25664 -2.51327 7.36249 
-1.25664 -2.19911 4.10486 
-1.25664 -1.88496 -8.88178e-16 
-1.25664 -1.5708 -4.55027 
-1.25664 -1.25664 -9.10054 
-1.25664 -0.942478 -13.2054 
-1.25664 -0.628319 -16.463 
-1.25664 -0.314159 -18.5546 
-1.25664 0 -19.2753 
-1.25664 0.314159 -18.5546 
-1.25664 0.628319 -16.463 
-1.25664 0.942478 -13.2054 
-1.25664 1.25664 -9.10054 
-1.25664 1.5708 -4.55027 
-1.25664 1.88496 -8.88178e-16 
-1.25664 2.19911 4.10486 
-1.25664 2.51327 7.36249 
-1.25664 2.82743 9.45402 
-1.25664 3.14159 10.1747 
-0.942478 -3.14159 6.06985 
-0.942478 -2.82743 5.34916 
-0.942478 -2.51327 3.25763 
-0.942478 -2.19911 0 
-0.942478 -1.88496 -4.10486 
-0.942478 -1.5708 -8.65513 
-0.942478 -1.25664 -13.2054 
-0.942478 -0.942478 -17.3103 
-0.942478 -0.628319 -20.5679 
-0.942478 -0.314159 -22.6594 
-0.942478 0 -23.3801 
-0.942478 0.314159 -22.6594 
-0.942478 0.628319 -20.5679 
-0.942478 0.942478 -17.3103 
-0.942478 1.25664 -13.2054 
-0.942478 1.5708 -8.65513 
-0.942478 1.88496 -4.10486 
-0.942478 2.19911 0 
-0.942478 2.51327 3.25763 
-0.942478 2.82743 5.34916 
-0.942478 3.14159 6.06985 
-0.628319 -3.14159 2.81222 
-0.628319 -2.82743 2.09153 
-0.628319 -2.51327 -3.55271e-15 
-0.628319 -2.19911 -3.25763 
-0.628319 -1.88496 -7.36249 
-0.628319 -1.5708 -11.9128 
-0.628319 -1.25664 -16.463 
-0.628319 -0.942478 -20.5679 
-0.628319 -0.628319 -23.8255 
-0.628319 -0.314159 -25.9171 
-0.628319 0 -26.6377 
-0.628319 0.314159 -25.9171 
-0.628319 0.628319 -23.8255 
-0.628319 0.942478 -20.5679 
-0.628319 1.25664 -16.463 
-0.628319 1.5708 -11.9128 
-0.628319 1.88496 -7.36249 
-0.628319 2.19911 -3.25763 
-0.628319 2.51327 -3.55271e-15 
-0.628319 2.82743 2.09153 
-0.628319 3.14159 2.81222 
-0.314159 -3.14159 0.720692 
-0.314159 -2.82743 0 
-0.314159 -2.51327 -2.09153 
-0.314159 -2.19911 -5.34916 
-0.314159 -1.88496 -9.45402 
-0.314159 -1.5708 -14.0043 
-0.314159 -1.25664 -18.5546 
-0.314159 -0.942478 -22.6594 
-0.314159 -0.628319 -25.9171 
-0.314159 -0.314159 -28.0086 
-0.314159 0 -28.7293 
-0.314159 0.314159 -28.0086 
-0.314159 0.628319 -25.9171 
-0.314159 0.942478 -22.6594 
-0.314159 1.25664 -18.5546 
-0.314159 1.5708 -14.0043 
-0.314159 1.88496 -9.45402 
-0.314159 2.19911 -5.34916 
-0.314159 2.51327 -2.09153 
-0.314159 2.82743 0 
-0.314159 3.14159 0.720692 
0 -3.14159 0 
0 -2.82743 -0.720692 
0 -2.51327 -2.81222 
0 -2.19911 -6.06985 
0 -1.88496 -10.1747 
0 -1.5708 -14.725 
0 -1.25664 -19.2753 
0 -0.942478 -23.3801 
0 -0.628319 -26.6377 
0 -0.314159 -28.7293 
0 0 -29.45 
0 0.314159 -28.7293 
0 0.628319 -26.6377 
0 0.942478 -23.3801 
0 1.25664 -19.2753 
0 1.5708 -14.725 
0 1.88496 -10.1747 
0 2.19911 -6.06985 
0 2.51327 -2.81222 
0 2.82743 -0.720692 
0 3.14159 0 
0.314159 -3.14159 0.720692 
0.314159 -2.82743 0 
0.314159 -2.51327 -2.09153 
0.314159 -2.19911 -5.34916 
0.314159 -1.88496 -9.45402 
0.314159 -1.5708 -14.0043 
0.314159 -1.25664 -18.5546 
0.314159 -0.942478 -22.6594 
0.314159 -0.628319 -25.9171 
0.314159 -0.314159 -28.0086 
0.314159 0 -28.7293 
0.314159 0.314159 -28.0086 
0.314159 0.628319 -25.9171 
0.314159 0.942478 -22.6594 
0.314159 1.25664 -18.5546 
0.314159 1.5708 -14.0043 
0.314159 1.88496 -9.45402 
0.314159 2.19911 -5.34916 
0.314159 2.51327 -2.09153 
0.314159 2.82743 0 
0.314159 3.14159 0.720692 
0.628319 -3.14159 2.81222 
0.628319 -2.82743 2.09153 
0.628319 -2.51327 -3.55271e-15 
0.628319 -2.19911 -3.25763 
0.628319 -1.88496 -7.36249 
0.628319 -1.5708 -11.9128 
0.628319 -1.25664 -16.463 
0.628319 -0.942478 -20.5679 
0.628319 -0.628319 -23.8255 
0.628319 -0.314159 -25.9171 
0.628319 0 -26.6377 
0.628319 0.314159 -25.9171 
0.628319 0.628319 -23.8255 
0.628319 0.942478 -20.5679 
0.628319 1.25664 -16.463 
0.628319 1.5708 -11.9128 
0.628319 1.88496 -7.36249 
0.628319 2.19911 -3.25763 
0.628319 2.51327 -3.55271e-15 
0.628319 2.82743 2.09153 
0.628319 3.14159 2.81222 
0.942478 -3.14159 6.06985 
0.942478 -2.82743 5.34916 
0.942478 -2.51327 3.25763 
0.942478 -2.19911 0 
0.942478 -1.88496 -4.10486 
0.942478 -1.5708 -8.65513 
0.942478 -1.25664 -13.2054 
0.942478 -0.942478 -17.3103 
0.942478 -0.628319 -20.5679 
0.942478 -0.314159 -22.6594 
0.942478 0 -23.3801 
0.942478 0.314159 -22.6594 
0.942478 0.628319 -20.5679 
0.942478 0.942478 -17.3103 
0.942478 1.25664 -13.2054 
0.942478 1.5708 -8.65513 
0.942478 1.88496 -4.10486 
0.942478 2.19911 0 
0.942478 2.51327 3.25763 
0.942478 2.82743 5.34916 
0.942478 3.14159 6.06985 
1.25664 -3.14159 10.1747 
1.25664 -2.82743 9.45402 
1.25664 -2.51327 7.36249 
1.25664 -2.19911 4.10486 
1.25664 -1.88496 -8.88178e-16 
1.25664 -1.5708 -4.55027 
1.25664 -1.25664 -9.10054 
1.25664 -0.942478 -13.2054 
1.25664 -0.628319 -16.463 
1.25664 -0.314159 -18.5546 
1.25664 0 -19.2753 
1.25664 0.314159 -18.5546 
1.25664 0.628319 -16.463 
1.25664 0.942478 -13.2054 
1.25664 1.25664 -9.10054 
1.25664 1.5708 -4.55027 
1.25664 1.88496 -8.88178e-16 
1.25664 2.19911 4.10486 
1.25664 2.51327 7.36249 
1.25664 2.82743 9.45402 
1.25664 3.14159 10.1747 
1.5708 -3.14159 14.725 
1.5708 -2.82743 14.0043 
1.5708 -2.51327 11.9128 
1.5708 -2.19911 8.65513 
1.5708 -1.88496 4.55027 
1.5708 -1.5708 -1.80329e-15 
1.5708 -1.25664 -4.55027 
1.5708 -0.942478 -8.65513 
